key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,inputText,rt,pracassoc.thisRepN,pracassoc.thisTrialN,pracassoc.thisN,pracassoc.thisIndex,pracassoc.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,key_resp_6.keys,key_resp_6.rt,Colour1,Ecc,assocresponse.thisRepN,assocresponse.thisTrialN,assocresponse.thisN,assocresponse.thisIndex,assocresponse.ran,key_resp_5.keys,key_resp_5.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
,,,,,,,,diva attitude,7.0797,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,2,0,2,0,1,,,,,,,
,,,,,,,,sharpay evans,5.5787,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,3,0,3,0,1,,,,,,,
,,,,,,,,mean girls,3.7952,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,4,0,4,0,1,,,,,,,
,,,,,,,,scream queens,10.479,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,5,0,5,0,1,,,,,,,
,,,,,,,,legally blonde,5.8124,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,6,0,6,0,1,,,,,,,
,,,,,,,,popularity,8.3786,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,7,0,7,0,1,,,,,,,
,,,,,,,,charming,1.8295,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,8,0,8,0,1,,,,,,,
,,,,,,,,pretty,4.0319,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,9,0,9,0,1,,,,,,,
,,,,,,,,gorgeous,6.1178,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,10,0,10,0,1,,,,,,,
,,,,,,,,center of attention,10.1559,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,11,0,11,0,1,,,,,,,
,,,,,,,,femenine,6.6453,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,12,0,12,0,1,,,,,,,
,,,,,,,,delicate,3.1303,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,13,0,13,0,1,,,,,,,
,,,,,,,,,19.9782,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,14,0,14,0,1,,,,,,,
,,,,,,,,,,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,9,FF,,,,,,space,1.2496,0,5,5,8,1
,,,,,,,, bright,12.8257,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,5,FF,0,0,0,0,1,,,,,,,
,,,,,,,,exciting,5.2952,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,1,0,1,0,1,,,,,,,
,,,,,,,,214 fashion teal,20.4432,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,2,0,2,0,1,,,,,,,
,,,,,,,,,,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,5,FF,,,,,,space,3.234,0,6,6,4,1
,,,,,,,, king,4.3594,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,7,FF,0,0,0,0,1,,,,,,,
,,,,,,,,royalty,2.7303,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,1,0,1,0,1,,,,,,,
,,,,,,,,united kingdom,11.3299,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,2,0,2,0,1,,,,,,,
,,,,,,,,whealty,2.3296,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,3,0,3,0,1,,,,,,,
,,,,,,,,power,2.9483,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,4,0,4,0,1,,,,,,,
,,,,,,,,intelligence,3.2649,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,5,0,5,0,1,,,,,,,
,,,,,,,,pride,15.344,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,6,0,6,0,1,,,,,,,
,,,,,,,,deep,21.9419,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,7,0,7,0,1,,,,,,,
,,,,,,,,megalodon,9.3454,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,8,0,8,0,1,,,,,,,
,,,,,,,,elegance,15.5104,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,9,0,9,0,1,,,,,,,
,,,,,,,,vibrant,7.4286,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,10,0,10,0,1,,,,,,,
,,,,,,,,pacific,3.4464,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,11,0,11,0,1,,,,,,,
,,,,,,,,imposing,17.1763,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,12,0,12,0,1,,,,,,,
,,,,,,,,leader,2.2482,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,13,0,13,0,1,,,,,,,
,,,,,,,,role model,5.3976,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,14,0,14,0,1,,,,,,,
,,,,,,,,boss,2.7302,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,15,0,15,0,1,,,,,,,
,,,,,,,,,2.3961,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,16,0,16,0,1,,,,,,,
,,,,,,,,,,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,7,FF,,,,,,space,0.2708,0,7,7,6,1
,,,,,,,, happiness,11.2917,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,8,PF,0,0,0,0,1,,,,,,,
,,,,,,,,smiles,1.7794,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,1,0,1,0,1,,,,,,,
,,,,,,,,gender neutral,9.3805,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,2,0,2,0,1,,,,,,,
,,,,,,,,loved by everyone,8.1498,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,3,0,3,0,1,,,,,,,
,,,,,,,,unproblematic,9.9568,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,4,0,4,0,1,,,,,,,
,,,,,,,,elegant,5.8337,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,5,0,5,0,1,,,,,,,
,,,,,,,,eggplant,14.1728,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,6,0,6,0,1,,,,,,,
,,,,,,,,berries,4.013,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,7,0,7,0,1,,,,,,,
,,,,,,,,,9.2119,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,,,8,0,8,0,1,,,,,,,
,,,,,,,,,,,,,,,614009d626146bb34ae7a1cf,614817ae82c5770ec9a562c6,2021-09-19_22h12.19.063,Colour_Association_Experimentv1,2020.2.10,Win32,60,614813970c3839c5bfc24e99,,,8,PF,,,,,,,,0,8,8,7,1
